airpol;cpa08;t_cols;origin;unit;geo\time;2011;2010;2009;2008
NMVOC;CPA_H52;P3_S13;WORLD;T;EU27;8812;9307;8736;8895
NMVOC;CPA_H52;P3_S13;WORLD;THS_T;EU27;8.812;9.307;8.736;8.895
NMVOC;CPA_H52;P3_S14;DOM;T;EU27;7115;7394;7781;6971
NMVOC;CPA_H52;P3_S14;DOM;THS_T;EU27;7.115;7.394;7.781;6.971
NMVOC;CPA_H52;P3_S14;ROW;T;EU27;1644;1600;1626;1742
NMVOC;CPA_H52;P3_S14;ROW;THS_T;EU27;1.644;1.6;1.626;1.742
NMVOC;CPA_H52;P3_S14;WORLD;T;EU27;8759;8994;9406;8713
NMVOC;CPA_H52;P3_S14;WORLD;THS_T;EU27;8.759;8.994;9.406;8.713
NMVOC;CPA_H52;P3_S15;DOM;T;EU27;0;0;0;0
NMVOC;CPA_H52;P3_S15;DOM;THS_T;EU27;0;0;0;0
NMVOC;CPA_H52;P3_S15;ROW;T;EU27;0;0;0;0
NMVOC;CPA_H52;P3_S15;ROW;THS_T;EU27;0;0;0;0
NMVOC;CPA_H52;P3_S15;WORLD;T;EU27;0;0;1;0
NMVOC;CPA_H52;P3_S15;WORLD;THS_T;EU27;0;0;0.001;0
NMVOC;CPA_H52;P5;DOM;T;EU27;147;91;26;-159
NMVOC;CPA_H52;P5;DOM;THS_T;EU27;0.147;0.091;0.026;-0.159
NMVOC;CPA_H52;P5;ROW;T;EU27;128;124;448;317
NMVOC;CPA_H52;P5;ROW;THS_T;EU27;0.128;0.124;0.448;0.317
NMVOC;CPA_H52;P5;WORLD;T;EU27;276;215;474;158
NMVOC;CPA_H52;P5;WORLD;THS_T;EU27;0.276;0.215;0.474;0.158
NMVOC;CPA_H52;P51;DOM;T;EU27;137;119;56;10
NMVOC;CPA_H52;P51;DOM;THS_T;EU27;0.137;0.119;0.056;0.01
NMVOC;CPA_H52;P51;ROW;T;EU27;66;63;50;45
NMVOC;CPA_H52;P51;ROW;THS_T;EU27;0.066;0.063;0.05;0.045
NMVOC;CPA_H52;P51;WORLD;T;EU27;203;182;106;55
NMVOC;CPA_H52;P51;WORLD;THS_T;EU27;0.203;0.182;0.106;0.055
NMVOC;CPA_H52;P52;DOM;T;EU27;10;-28;-31;-169
NMVOC;CPA_H52;P52;DOM;THS_T;EU27;0.01;-0.028;-0.031;-0.169
NMVOC;CPA_H52;P52;ROW;T;EU27;62;60;264;115
NMVOC;CPA_H52;P52;ROW;THS_T;EU27;0.062;0.06;0.264;0.115
NMVOC;CPA_H52;P52;WORLD;T;EU27;72;33;233;-54
NMVOC;CPA_H52;P52;WORLD;THS_T;EU27;0.072;0.033;0.233;-0.054
NMVOC;CPA_H52;P52_P53;DOM;T;EU27;11;-27;-31;-169
NMVOC;CPA_H52;P52_P53;DOM;THS_T;EU27;0.011;-0.027;-0.031;-0.169
NMVOC;CPA_H52;P52_P53;ROW;T;EU27;62;61;399;272
NMVOC;CPA_H52;P52_P53;ROW;THS_T;EU27;0.062;0.061;0.399;0.272
NMVOC;CPA_H52;P52_P53;WORLD;T;EU27;73;33;368;103
NMVOC;CPA_H52;P52_P53;WORLD;THS_T;EU27;0.073;0.033;0.368;0.103
NMVOC;CPA_H52;P53;DOM;T;EU27;0;0;0;0
NMVOC;CPA_H52;P53;DOM;THS_T;EU27;0;0;0;0
NMVOC;CPA_H52;P53;ROW;T;EU27;0;0;134;157
NMVOC;CPA_H52;P53;ROW;THS_T;EU27;0;0;0.134;0.157
NMVOC;CPA_H52;P53;WORLD;T;EU27;1;0;134;157
NMVOC;CPA_H52;P53;WORLD;THS_T;EU27;0.001;0;0.134;0.157
NMVOC;CPA_H52;P6;DOM;T;EU27;8130;6312;7319;6775
NMVOC;CPA_H52;P6;DOM;THS_T;EU27;8.13;6.312;7.319;6.775
NMVOC;CPA_H52;P6;ROW;T;EU27;1892;1478;1566;1772
NMVOC;CPA_H52;P6;ROW;THS_T;EU27;1.892;1.478;1.566;1.772
NMVOC;CPA_H52;P6;WORLD;T;EU27;10022;7790;8885;8547
NMVOC;CPA_H52;P6;WORLD;THS_T;EU27;10.022;7.79;8.885;8.547
NMVOC;CPA_H52;P6_S22;DOM;T;EU27;8130;6312;7319;6775
NMVOC;CPA_H52;P6_S22;DOM;THS_T;EU27;8.13;6.312;7.319;6.775
NMVOC;CPA_H52;P6_S22;ROW;T;EU27;1892;1478;1566;1772
NMVOC;CPA_H52;P6_S22;ROW;THS_T;EU27;1.892;1.478;1.566;1.772
NMVOC;CPA_H52;P6_S22;WORLD;T;EU27;10022;7790;8885;8547
NMVOC;CPA_H52;P6_S22;WORLD;THS_T;EU27;10.022;7.79;8.885;8.547
NMVOC;CPA_H53;FINUBP;DOM;T;EU27;2379;2136;2830;2735
NMVOC;CPA_H53;FINUBP;DOM;THS_T;EU27;2.379;2.136;2.83;2.735
NMVOC;CPA_H53;FINUBP;ROW;T;EU27;699;541;582;628
NMVOC;CPA_H53;FINUBP;ROW;THS_T;EU27;0.699;0.541;0.582;0.628
NMVOC;CPA_H53;FINUBP;WORLD;T;EU27;3079;2677;3412;3363
NMVOC;CPA_H53;FINUBP;WORLD;THS_T;EU27;3.079;2.677;3.412;3.363
NMVOC;CPA_H53;P3;DOM;T;EU27;1633;1523;2083;2078
NMVOC;CPA_H53;P3;DOM;THS_T;EU27;1.633;1.523;2.083;2.078
NMVOC;CPA_H53;P3;ROW;T;EU27;511;411;455;495
NMVOC;CPA_H53;P3;ROW;THS_T;EU27;0.511;0.411;0.455;0.495
NMVOC;CPA_H53;P3;WORLD;T;EU27;2144;1935;2537;2573
NMVOC;CPA_H53;P3;WORLD;THS_T;EU27;2.144;1.935;2.537;2.573
NMVOC;CPA_H53;P3_S13;DOM;T;EU27;2;1;2;3
NMVOC;CPA_H53;P3_S13;DOM;THS_T;EU27;0.002;0.001;0.002;0.003
NMVOC;CPA_H53;P3_S13;ROW;T;EU27;0;0;0;0
NMVOC;CPA_H53;P3_S13;ROW;THS_T;EU27;0;0;0;0
NMVOC;CPA_H53;P3_S13;WORLD;T;EU27;2;2;2;3
NMVOC;CPA_H53;P3_S13;WORLD;THS_T;EU27;0.002;0.002;0.002;0.003
NMVOC;CPA_H53;P3_S14;DOM;T;EU27;1631;1522;2081;2076
NMVOC;CPA_H53;P3_S14;DOM;THS_T;EU27;1.631;1.522;2.081;2.076
NMVOC;CPA_H53;P3_S14;ROW;T;EU27;511;411;454;494
NMVOC;CPA_H53;P3_S14;ROW;THS_T;EU27;0.511;0.411;0.454;0.494
NMVOC;CPA_H53;P3_S14;WORLD;T;EU27;2142;1933;2535;2570
NMVOC;CPA_H53;P3_S14;WORLD;THS_T;EU27;2.142;1.933;2.535;2.57
NMVOC;CPA_H53;P3_S15;DOM;T;EU27;0;0;0;0
NMVOC;CPA_H53;P3_S15;DOM;THS_T;EU27;0;0;0;0
NMVOC;CPA_H53;P3_S15;ROW;T;EU27;0;0;0;0
NMVOC;CPA_H53;P3_S15;ROW;THS_T;EU27;0;0;0;0
NMVOC;CPA_H53;P3_S15;WORLD;T;EU27;0;0;0;0
NMVOC;CPA_H53;P3_S15;WORLD;THS_T;EU27;0;0;0;0
NMVOC;CPA_H53;P5;DOM;T;EU27;32;11;1;3
NMVOC;CPA_H53;P5;DOM;THS_T;EU27;0.032;0.011;0.001;0.003
NMVOC;CPA_H53;P5;ROW;T;EU27;16;-3;-2;2
NMVOC;CPA_H53;P5;ROW;THS_T;EU27;0.016;-0.003;-0.002;0.002
NMVOC;CPA_H53;P5;WORLD;T;EU27;48;7;-1;5
NMVOC;CPA_H53;P5;WORLD;THS_T;EU27;0.048;0.007;-0.001;0.005
NMVOC;CPA_H53;P51;DOM;T;EU27;3;2;1;0
NMVOC;CPA_H53;P51;DOM;THS_T;EU27;0.003;0.002;0.001;0
NMVOC;CPA_H53;P51;ROW;T;EU27;1;1;0;0
NMVOC;CPA_H53;P51;ROW;THS_T;EU27;0.001;0.001;0;0
NMVOC;CPA_H53;P51;WORLD;T;EU27;3;3;1;0
NMVOC;CPA_H53;P51;WORLD;THS_T;EU27;0.003;0.003;0.001;0
NMVOC;CPA_H53;P52;DOM;T;EU27;30;8;0;3
NMVOC;CPA_H53;P52;DOM;THS_T;EU27;0.03;0.008;0;0.003
NMVOC;CPA_H53;P52;ROW;T;EU27;15;-4;-2;2
NMVOC;CPA_H53;P52;ROW;THS_T;EU27;0.015;-0.004;-0.002;0.002
NMVOC;CPA_H53;P52;WORLD;T;EU27;45;4;-2;5
NMVOC;CPA_H53;P52;WORLD;THS_T;EU27;0.045;0.004;-0.002;0.005
NMVOC;CPA_H53;P52_P53;DOM;T;EU27;30;8;0;3
NMVOC;CPA_H53;P52_P53;DOM;THS_T;EU27;0.03;0.008;0;0.003
NMVOC;CPA_H53;P52_P53;ROW;T;EU27;15;-4;-2;2
NMVOC;CPA_H53;P52_P53;ROW;THS_T;EU27;0.015;-0.004;-0.002;0.002
NMVOC;CPA_H53;P52_P53;WORLD;T;EU27;45;4;-2;5
NMVOC;CPA_H53;P52_P53;WORLD;THS_T;EU27;0.045;0.004;-0.002;0.005
NMVOC;CPA_H53;P53;DOM;T;EU27;0;0;0;0
NMVOC;CPA_H53;P53;DOM;THS_T;EU27;0;0;0;0
NMVOC;CPA_H53;P53;ROW;T;EU27;0;0;0;0
NMVOC;CPA_H53;P53;ROW;THS_T;EU27;0;0;0;0
NMVOC;CPA_H53;P53;WORLD;T;EU27;0;0;0;0
NMVOC;CPA_H53;P53;WORLD;THS_T;EU27;0;0;0;0
NMVOC;CPA_H53;P6;DOM;T;EU27;714;602;746;654
NMVOC;CPA_H53;P6;DOM;THS_T;EU27;0.714;0.602;0.746;0.654
NMVOC;CPA_H53;P6;ROW;T;EU27;173;133;129;131
NMVOC;CPA_H53;P6;ROW;THS_T;EU27;0.173;0.133;0.129;0.131
NMVOC;CPA_H53;P6;WORLD;T;EU27;887;735;876;785
NMVOC;CPA_H53;P6;WORLD;THS_T;EU27;0.887;0.735;0.876;0.785
NMVOC;CPA_H53;P6_S22;DOM;T;EU27;714;602;746;654
NMVOC;CPA_H53;P6_S22;DOM;THS_T;EU27;0.714;0.602;0.746;0.654
NMVOC;CPA_H53;P6_S22;ROW;T;EU27;173;133;129;131
NMVOC;CPA_H53;P6_S22;ROW;THS_T;EU27;0.173;0.133;0.129;0.131
NMVOC;CPA_H53;P6_S22;WORLD;T;EU27;887;735;876;785
NMVOC;CPA_H53;P6_S22;WORLD;THS_T;EU27;0.887;0.735;0.876;0.785
NMVOC;CPA_I;FINUBP;DOM;T;EU27;167548;165748;235606;238369
NMVOC;CPA_I;FINUBP;DOM;THS_T;EU27;167.548;165.748;235.606;238.369
NMVOC;CPA_I;FINUBP;ROW;T;EU27;41594;34402;46595;52208
NMVOC;CPA_I;FINUBP;ROW;THS_T;EU27;41.594;34.402;46.595;52.208
NMVOC;CPA_I;FINUBP;WORLD;T;EU27;209142;200149;282201;290577
NMVOC;CPA_I;FINUBP;WORLD;THS_T;EU27;209.142;200.149;282.201;290.577
NMVOC;CPA_I;P3;DOM;T;EU27;163967;162565;231298;234055
NMVOC;CPA_I;P3;DOM;THS_T;EU27;163.967;162.565;231.298;234.055
NMVOC;CPA_I;P3;ROW;T;EU27;40664;33478;44754;51106
NMVOC;CPA_I;P3;ROW;THS_T;EU27;40.664;33.478;44.754;51.106
NMVOC;CPA_I;P3;WORLD;T;EU27;204630;196043;276052;285161
NMVOC;CPA_I;P3;WORLD;THS_T;EU27;204.63;196.043;276.052;285.161
NMVOC;CPA_I;P3_S13;DOM;T;EU27;837;968;1122;1004
NMVOC;CPA_I;P3_S13;DOM;THS_T;EU27;0.837;0.968;1.122;1.004
NMVOC;CPA_I;P3_S13;ROW;T;EU27;194;187;204;203
NMVOC;CPA_I;P3_S13;ROW;THS_T;EU27;0.194;0.187;0.204;0.203
NMVOC;CPA_I;P3_S13;WORLD;T;EU27;1031;1155;1325;1206
NMVOC;CPA_I;P3_S13;WORLD;THS_T;EU27;1.031;1.155;1.325;1.206
NMVOC;CPA_I;P3_S14;DOM;T;EU27;163087;161548;230146;233028
NMVOC;CPA_I;P3_S14;DOM;THS_T;EU27;163.087;161.548;230.146;233.028
NMVOC;CPA_I;P3_S14;ROW;T;EU27;40460;33282;44544;50898
NMVOC;CPA_I;P3_S14;ROW;THS_T;EU27;40.46;33.282;44.544;50.898
NMVOC;CPA_I;P3_S14;WORLD;T;EU27;203547;194830;274690;283926
NMVOC;CPA_I;P3_S14;WORLD;THS_T;EU27;203.547;194.83;274.69;283.926
NMVOC;CPA_I;P3_S15;DOM;T;EU27;42;49;31;24
NMVOC;CPA_I;P3_S15;DOM;THS_T;EU27;0.042;0.049;0.031;0.024
NMVOC;CPA_I;P3_S15;ROW;T;EU27;10;9;6;5
NMVOC;CPA_I;P3_S15;ROW;THS_T;EU27;0.01;0.009;0.006;0.005
NMVOC;CPA_I;P3_S15;WORLD;T;EU27;52;58;37;28
NMVOC;CPA_I;P3_S15;WORLD;THS_T;EU27;0.052;0.058;0.037;0.028
NMVOC;CPA_I;P5;DOM;T;EU27;-116;-32;-8;-337
NMVOC;CPA_I;P5;DOM;THS_T;EU27;-0.116;-0.032;-0.008;-0.337
NMVOC;CPA_I;P5;ROW;T;EU27;-65;40;912;-19
NMVOC;CPA_I;P5;ROW;THS_T;EU27;-0.065;0.04;0.912;-0.019
NMVOC;CPA_I;P5;WORLD;T;EU27;-181;8;904;-356
NMVOC;CPA_I;P5;WORLD;THS_T;EU27;-0.181;0.008;0.904;-0.356
NMVOC;CPA_I;P51;DOM;T;EU27;8;8;2;0
NMVOC;CPA_I;P51;DOM;THS_T;EU27;0.008;0.008;0.002;0
NMVOC;CPA_I;P51;ROW;T;EU27;2;2;0;0
NMVOC;CPA_I;P51;ROW;THS_T;EU27;0.002;0.002;0;0
NMVOC;CPA_I;P51;WORLD;T;EU27;10;10;3;0
NMVOC;CPA_I;P51;WORLD;THS_T;EU27;0.01;0.01;0.003;0
NMVOC;CPA_I;P52;DOM;T;EU27;-124;-40;-10;-337
NMVOC;CPA_I;P52;DOM;THS_T;EU27;-0.124;-0.04;-0.01;-0.337
NMVOC;CPA_I;P52;ROW;T;EU27;-67;38;912;-19
NMVOC;CPA_I;P52;ROW;THS_T;EU27;-0.067;0.038;0.912;-0.019
NMVOC;CPA_I;P52;WORLD;T;EU27;-191;-2;901;-356
NMVOC;CPA_I;P52;WORLD;THS_T;EU27;-0.191;-0.002;0.901;-0.356
NMVOC;CPA_I;P52_P53;DOM;T;EU27;-124;-40;-10;-337
NMVOC;CPA_I;P52_P53;DOM;THS_T;EU27;-0.124;-0.04;-0.01;-0.337
NMVOC;CPA_I;P52_P53;ROW;T;EU27;-67;38;912;-19
NMVOC;CPA_I;P52_P53;ROW;THS_T;EU27;-0.067;0.038;0.912;-0.019
NMVOC;CPA_I;P52_P53;WORLD;T;EU27;-191;-2;901;-356
NMVOC;CPA_I;P52_P53;WORLD;THS_T;EU27;-0.191;-0.002;0.901;-0.356
NMVOC;CPA_I;P53;DOM;T;EU27;0;0;0;0
NMVOC;CPA_I;P53;DOM;THS_T;EU27;0;0;0;0
NMVOC;CPA_I;P53;ROW;T;EU27;0;0;0;0
NMVOC;CPA_I;P53;ROW;THS_T;EU27;0;0;0;0
NMVOC;CPA_I;P53;WORLD;T;EU27;0;0;0;0
NMVOC;CPA_I;P53;WORLD;THS_T;EU27;0;0;0;0
NMVOC;CPA_I;P6;DOM;T;EU27;3697;3215;4316;4651
NMVOC;CPA_I;P6;DOM;THS_T;EU27;3.697;3.215;4.316;4.651
NMVOC;CPA_I;P6;ROW;T;EU27;996;884;929;1121
NMVOC;CPA_I;P6;ROW;THS_T;EU27;0.996;0.884;0.929;1.121
NMVOC;CPA_I;P6;WORLD;T;EU27;4693;4099;5245;5772
NMVOC;CPA_I;P6;WORLD;THS_T;EU27;4.693;4.099;5.245;5.772
NMVOC;CPA_I;P6_S22;DOM;T;EU27;3697;3215;4316;4651
NMVOC;CPA_I;P6_S22;DOM;THS_T;EU27;3.697;3.215;4.316;4.651
NMVOC;CPA_I;P6_S22;ROW;T;EU27;996;884;929;1121
NMVOC;CPA_I;P6_S22;ROW;THS_T;EU27;0.996;0.884;0.929;1.121
NMVOC;CPA_I;P6_S22;WORLD;T;EU27;4693;4099;5245;5772
NMVOC;CPA_I;P6_S22;WORLD;THS_T;EU27;4.693;4.099;5.245;5.772
NMVOC;CPA_J58;FINUBP;DOM;T;EU27;32821;34791;35462;40528
NMVOC;CPA_J58;FINUBP;DOM;THS_T;EU27;32.821;34.791;35.462;40.528
NMVOC;CPA_J58;FINUBP;ROW;T;EU27;5238;4757;5129;8356
NMVOC;CPA_J58;FINUBP;ROW;THS_T;EU27;5.238;4.757;5.129;8.356
NMVOC;CPA_J58;FINUBP;WORLD;T;EU27;38059;39548;40592;48884
NMVOC;CPA_J58;FINUBP;WORLD;THS_T;EU27;38.059;39.548;40.592;48.884
NMVOC;CPA_J58;P3;DOM;T;EU27;23050;24508;25322;25646
NMVOC;CPA_J58;P3;DOM;THS_T;EU27;23.05;24.508;25.322;25.646
NMVOC;CPA_J58;P3;ROW;T;EU27;3801;3476;3708;5783
NMVOC;CPA_J58;P3;ROW;THS_T;EU27;3.801;3.476;3.708;5.783
NMVOC;CPA_J58;P3;WORLD;T;EU27;26852;27983;29029;31429
NMVOC;CPA_J58;P3;WORLD;THS_T;EU27;26.852;27.983;29.029;31.429
NMVOC;CPA_J58;P3_S13;DOM;T;EU27;169;207;214;110
NMVOC;CPA_J58;P3_S13;DOM;THS_T;EU27;0.169;0.207;0.214;0.11
NMVOC;CPA_J58;P3_S13;ROW;T;EU27;31;27;29;21
NMVOC;CPA_J58;P3_S13;ROW;THS_T;EU27;0.031;0.027;0.029;0.021
NMVOC;CPA_J58;P3_S13;WORLD;T;EU27;200;234;244;131
NMVOC;CPA_J58;P3_S13;WORLD;THS_T;EU27;0.2;0.234;0.244;0.131
NMVOC;CPA_J58;P3_S14;DOM;T;EU27;22868;24288;25105;25534
NMVOC;CPA_J58;P3_S14;DOM;THS_T;EU27;22.868;24.288;25.105;25.534
NMVOC;CPA_J58;P3_S14;ROW;T;EU27;3768;3447;3678;5761
NMVOC;CPA_J58;P3_S14;ROW;THS_T;EU27;3.768;3.447;3.678;5.761
NMVOC;CPA_J58;P3_S14;WORLD;T;EU27;26636;27735;28783;31295
NMVOC;CPA_J58;P3_S14;WORLD;THS_T;EU27;26.636;27.735;28.783;31.295
NMVOC;CPA_J58;P3_S15;DOM;T;EU27;14;13;2;2
NMVOC;CPA_J58;P3_S15;DOM;THS_T;EU27;0.014;0.013;0.002;0.002
NMVOC;CPA_J58;P3_S15;ROW;T;EU27;2;2;0;0
NMVOC;CPA_J58;P3_S15;ROW;THS_T;EU27;0.002;0.002;0;0
NMVOC;CPA_J58;P3_S15;WORLD;T;EU27;15;15;2;2
NMVOC;CPA_J58;P3_S15;WORLD;THS_T;EU27;0.015;0.015;0.002;0.002
NMVOC;CPA_J58;P5;DOM;T;EU27;6892;7385;7340;9873
NMVOC;CPA_J58;P5;DOM;THS_T;EU27;6.892;7.385;7.34;9.873
NMVOC;CPA_J58;P5;ROW;T;EU27;960;812;994;1656
NMVOC;CPA_J58;P5;ROW;THS_T;EU27;0.96;0.812;0.994;1.656
NMVOC;CPA_J58;P5;WORLD;T;EU27;7852;8198;8333;11528
NMVOC;CPA_J58;P5;WORLD;THS_T;EU27;7.852;8.198;8.333;11.528
NMVOC;CPA_J58;P51;DOM;T;EU27;6611;7327;6804;8058
NMVOC;CPA_J58;P51;DOM;THS_T;EU27;6.611;7.327;6.804;8.058
NMVOC;CPA_J58;P51;ROW;T;EU27;1112;909;929;1375
NMVOC;CPA_J58;P51;ROW;THS_T;EU27;1.112;0.909;0.929;1.375
NMVOC;CPA_J58;P51;WORLD;T;EU27;7723;8236;7733;9433
NMVOC;CPA_J58;P51;WORLD;THS_T;EU27;7.723;8.236;7.733;9.433
NMVOC;CPA_J58;P52;DOM;T;EU27;281;58;535;1815
NMVOC;CPA_J58;P52;DOM;THS_T;EU27;0.281;0.058;0.535;1.815
NMVOC;CPA_J58;P52;ROW;T;EU27;-153;-97;65;281
NMVOC;CPA_J58;P52;ROW;THS_T;EU27;-0.153;-0.097;0.065;0.281
NMVOC;CPA_J58;P52;WORLD;T;EU27;128;-39;600;2096
NMVOC;CPA_J58;P52;WORLD;THS_T;EU27;0.128;-0.039;0.6;2.096
NMVOC;CPA_J58;P52_P53;DOM;T;EU27;281;58;535;1815
NMVOC;CPA_J58;P52_P53;DOM;THS_T;EU27;0.281;0.058;0.535;1.815
NMVOC;CPA_J58;P52_P53;ROW;T;EU27;-153;-97;65;281
NMVOC;CPA_J58;P52_P53;ROW;THS_T;EU27;-0.153;-0.097;0.065;0.281
NMVOC;CPA_J58;P52_P53;WORLD;T;EU27;128;-39;600;2096
NMVOC;CPA_J58;P52_P53;WORLD;THS_T;EU27;0.128;-0.039;0.6;2.096
NMVOC;CPA_J58;P53;DOM;T;EU27;0;0;0;0
NMVOC;CPA_J58;P53;DOM;THS_T;EU27;0;0;0;0
NMVOC;CPA_J58;P53;ROW;T;EU27;0;0;0;0
NMVOC;CPA_J58;P53;ROW;THS_T;EU27;0;0;0;0
NMVOC;CPA_J58;P53;WORLD;T;EU27;0;0;0;0
NMVOC;CPA_J58;P53;WORLD;THS_T;EU27;0;0;0;0
NMVOC;CPA_J58;P6;DOM;T;EU27;2878;2898;2801;5009
NMVOC;CPA_J58;P6;DOM;THS_T;EU27;2.878;2.898;2.801;5.009
NMVOC;CPA_J58;P6;ROW;T;EU27;477;469;428;917
NMVOC;CPA_J58;P6;ROW;THS_T;EU27;0.477;0.469;0.428;0.917
NMVOC;CPA_J58;P6;WORLD;T;EU27;3356;3366;3229;5927
NMVOC;CPA_J58;P6;WORLD;THS_T;EU27;3.356;3.366;3.229;5.927
NMVOC;CPA_J58;P6_S22;DOM;T;EU27;2878;2898;2801;5009
NMVOC;CPA_J58;P6_S22;DOM;THS_T;EU27;2.878;2.898;2.801;5.009
NMVOC;CPA_J58;P6_S22;ROW;T;EU27;477;469;428;917
NMVOC;CPA_J58;P6_S22;ROW;THS_T;EU27;0.477;0.469;0.428;0.917
NMVOC;CPA_J58;P6_S22;WORLD;T;EU27;3356;3366;3229;5927
NMVOC;CPA_J58;P6_S22;WORLD;THS_T;EU27;3.356;3.366;3.229;5.927
NMVOC;CPA_J59_J60;FINUBP;DOM;T;EU27;14283;13657;18871;15285
NMVOC;CPA_J59_J60;FINUBP;DOM;THS_T;EU27;14.283;13.657;18.871;15.285
NMVOC;CPA_J59_J60;FINUBP;ROW;T;EU27;4383;4474;4597;4218
NMVOC;CPA_J59_J60;FINUBP;ROW;THS_T;EU27;4.383;4.474;4.597;4.218
NMVOC;CPA_J59_J60;FINUBP;WORLD;T;EU27;18666;18132;23468;19503
NMVOC;CPA_J59_J60;FINUBP;WORLD;THS_T;EU27;18.666;18.132;23.468;19.503
NMVOC;CPA_J59_J60;P3;DOM;T;EU27;10466;9456;13535;11491
NMVOC;CPA_J59_J60;P3;DOM;THS_T;EU27;10.466;9.456;13.535;11.491
NMVOC;CPA_J59_J60;P3;ROW;T;EU27;3181;3049;3264;3055
NMVOC;CPA_J59_J60;P3;ROW;THS_T;EU27;3.181;3.049;3.264;3.055
NMVOC;CPA_J59_J60;P3;WORLD;T;EU27;13647;12505;16800;14546
NMVOC;CPA_J59_J60;P3;WORLD;THS_T;EU27;13.647;12.505;16.8;14.546
NMVOC;CPA_J59_J60;P3_S13;DOM;T;EU27;1589;1454;2034;1731
NMVOC;CPA_J59_J60;P3_S13;DOM;THS_T;EU27;1.589;1.454;2.034;1.731
NMVOC;CPA_J59_J60;P3_S13;ROW;T;EU27;480;480;493;464
NMVOC;CPA_J59_J60;P3_S13;ROW;THS_T;EU27;0.48;0.48;0.493;0.464
NMVOC;CPA_J59_J60;P3_S13;WORLD;T;EU27;2069;1935;2527;2195
NMVOC;CPA_J59_J60;P3_S13;WORLD;THS_T;EU27;2.069;1.935;2.527;2.195
NMVOC;CPA_J59_J60;P3_S14;DOM;T;EU27;8795;7928;11316;9569
NMVOC;CPA_J59_J60;P3_S14;DOM;THS_T;EU27;8.795;7.928;11.316;9.569
NMVOC;CPA_J59_J60;P3_S14;ROW;T;EU27;2677;2547;2730;2539
NMVOC;CPA_J59_J60;P3_S14;ROW;THS_T;EU27;2.677;2.547;2.73;2.539
NMVOC;CPA_J59_J60;P3_S14;WORLD;T;EU27;11472;10475;14047;12108
NMVOC;CPA_J59_J60;P3_S14;WORLD;THS_T;EU27;11.472;10.475;14.047;12.108
NMVOC;CPA_J59_J60;P3_S15;DOM;T;EU27;82;74;185;192
NMVOC;CPA_J59_J60;P3_S15;DOM;THS_T;EU27;0.082;0.074;0.185;0.192
NMVOC;CPA_J59_J60;P3_S15;ROW;T;EU27;25;22;41;51
NMVOC;CPA_J59_J60;P3_S15;ROW;THS_T;EU27;0.025;0.022;0.041;0.051
NMVOC;CPA_J59_J60;P3_S15;WORLD;T;EU27;106;95;226;243
NMVOC;CPA_J59_J60;P3_S15;WORLD;THS_T;EU27;0.106;0.095;0.226;0.243
NMVOC;CPA_J59_J60;P5;DOM;T;EU27;2728;2376;3053;2875
NMVOC;CPA_J59_J60;P5;DOM;THS_T;EU27;2.728;2.376;3.053;2.875
NMVOC;CPA_J59_J60;P5;ROW;T;EU27;858;785;751;880
NMVOC;CPA_J59_J60;P5;ROW;THS_T;EU27;0.858;0.785;0.751;0.88
NMVOC;CPA_J59_J60;P5;WORLD;T;EU27;3586;3161;3804;3754
NMVOC;CPA_J59_J60;P5;WORLD;THS_T;EU27;3.586;3.161;3.804;3.754
NMVOC;CPA_J59_J60;P51;DOM;T;EU27;2667;2341;3074;2796
NMVOC;CPA_J59_J60;P51;DOM;THS_T;EU27;2.667;2.341;3.074;2.796
NMVOC;CPA_J59_J60;P51;ROW;T;EU27;836;773;759;858
NMVOC;CPA_J59_J60;P51;ROW;THS_T;EU27;0.836;0.773;0.759;0.858
NMVOC;CPA_J59_J60;P51;WORLD;T;EU27;3503;3114;3834;3655
NMVOC;CPA_J59_J60;P51;WORLD;THS_T;EU27;3.503;3.114;3.834;3.655
NMVOC;CPA_J59_J60;P52;DOM;T;EU27;61;35;-22;78
NMVOC;CPA_J59_J60;P52;DOM;THS_T;EU27;0.061;0.035;-0.022;0.078
NMVOC;CPA_J59_J60;P52;ROW;T;EU27;22;12;-9;21
NMVOC;CPA_J59_J60;P52;ROW;THS_T;EU27;0.022;0.012;-0.009;0.021
NMVOC;CPA_J59_J60;P52;WORLD;T;EU27;83;47;-30;100
NMVOC;CPA_J59_J60;P52;WORLD;THS_T;EU27;0.083;0.047;-0.03;0.1
NMVOC;CPA_J59_J60;P52_P53;DOM;T;EU27;61;35;-22;78
NMVOC;CPA_J59_J60;P52_P53;DOM;THS_T;EU27;0.061;0.035;-0.022;0.078
NMVOC;CPA_J59_J60;P52_P53;ROW;T;EU27;22;12;-9;21
NMVOC;CPA_J59_J60;P52_P53;ROW;THS_T;EU27;0.022;0.012;-0.009;0.021
NMVOC;CPA_J59_J60;P52_P53;WORLD;T;EU27;83;47;-30;100
NMVOC;CPA_J59_J60;P52_P53;WORLD;THS_T;EU27;0.083;0.047;-0.03;0.1
NMVOC;CPA_J59_J60;P53;DOM;T;EU27;0;0;0;0
NMVOC;CPA_J59_J60;P53;DOM;THS_T;EU27;0;0;0;0
NMVOC;CPA_J59_J60;P53;ROW;T;EU27;0;0;0;0
NMVOC;CPA_J59_J60;P53;ROW;THS_T;EU27;0;0;0;0
