airpol;cpa02;t_cols;origin;unit;geo\time;2007;2006;2005;2004;2003;2002;2001;2000 
NOX;CPA_J66;P3_S14;DOM;THS_T;EU27;49.602;52.31;53.926;51.466;52.717;57.133;66.677;62.258
NOX;CPA_J66;P3_S14;WORLD;T;EU27;58935;61369;63121;58824;60215;65347;76897;71441
NOX;CPA_J66;P3_S14;WORLD;THS_T;EU27;58.935;61.369;63.121;58.824;60.215;65.347;76.897;71.441
NOX;CPA_J66;P3_S15;DOM;T;EU27;77;84;95;88;82;99;117;120
NOX;CPA_J66;P3_S15;DOM;THS_T;EU27;0.077;0.084;0.095;0.088;0.082;0.099;0.117;0.12
NOX;CPA_J66;P3_S15;WORLD;T;EU27;91;97;111;100;93;113;134;137
NOX;CPA_J66;P3_S15;WORLD;THS_T;EU27;0.091;0.097;0.111;0.1;0.093;0.113;0.134;0.137
NOX;CPA_J66;P5;DOM;T;EU27;15;88;93;94;-983;-2273;256;63
NOX;CPA_J66;P5;DOM;THS_T;EU27;0.015;0.088;0.093;0.094;-0.983;-2.273;0.256;0.063
NOX;CPA_J66;P5;WORLD;T;EU27;18;103;108;107;-1114;-2579;294;72
NOX;CPA_J66;P5;WORLD;THS_T;EU27;0.018;0.103;0.108;0.107;-1.114;-2.579;0.294;0.072
NOX;CPA_J66;P51;DOM;T;EU27;15;16;16;20;16;17;16;15
NOX;CPA_J66;P51;DOM;THS_T;EU27;0.015;0.016;0.016;0.02;0.016;0.017;0.016;0.015
NOX;CPA_J66;P51;WORLD;T;EU27;18;18;18;23;19;20;19;17
NOX;CPA_J66;P51;WORLD;THS_T;EU27;0.018;0.018;0.018;0.023;0.019;0.02;0.019;0.017
NOX;CPA_J66;P52;DOM;T;EU27;0;72;77;74;-998;-2290;240;48
NOX;CPA_J66;P52;DOM;THS_T;EU27;0;0.072;0.077;0.074;-0.998;-2.29;0.24;0.048
NOX;CPA_J66;P52;WORLD;T;EU27;0;84;90;85;-1133;-2599;275;55
NOX;CPA_J66;P52;WORLD;THS_T;EU27;0;0.084;0.09;0.085;-1.133;-2.599;0.275;0.055
NOX;CPA_J66;P52_P53;DOM;T;EU27;0;72;77;74;-998;-2290;240;48
NOX;CPA_J66;P52_P53;DOM;THS_T;EU27;0;0.072;0.077;0.074;-0.998;-2.29;0.24;0.048
NOX;CPA_J66;P52_P53;WORLD;T;EU27;0;84;90;85;-1133;-2599;275;55
NOX;CPA_J66;P52_P53;WORLD;THS_T;EU27;0;0.084;0.09;0.085;-1.133;-2.599;0.275;0.055
NOX;CPA_J66;P53;DOM;T;EU27;0;0;0;0;0;0;0;: 
NOX;CPA_J66;P53;DOM;THS_T;EU27;0;0;0;0;0;0;0;: 
NOX;CPA_J66;P53;WORLD;T;EU27;0;0;0;0;0;0;0;: 
NOX;CPA_J66;P53;WORLD;THS_T;EU27;0;0;0;0;0;0;0;: 
NOX;CPA_J66;P6;DOM;T;EU27;2981;3968;3603;3676;4480;6111;1997;2742
NOX;CPA_J66;P6;DOM;THS_T;EU27;2.981;3.968;3.603;3.676;4.48;6.111;1.997;2.742
NOX;CPA_J66;P6;WORLD;T;EU27;3639;4745;4293;4288;5192;7077;2450;3153
NOX;CPA_J66;P6;WORLD;THS_T;EU27;3.639;4.745;4.293;4.288;5.192;7.077;2.45;3.153
NOX;CPA_J66;P6_X_P7;WORLD;T;EU27;1450;2677;1846;1766;3434;5255;757;1897
NOX;CPA_J66;P6_X_P7;WORLD;THS_T;EU27;1.45;2.677;1.846;1.766;3.434;5.255;0.757;1.897
NOX;CPA_J66;P7;ROW;T;EU27;-2189;-2068;-2447;-2522;-1758;-1822;-1693;-1256
NOX;CPA_J66;P7;ROW;THS_T;EU27;-2.189;-2.068;-2.447;-2.522;-1.758;-1.822;-1.693;-1.256
NOX;CPA_J67;FINUBP;DOM;T;EU27;12010;10130;10141;9696;9284;9700;11125;11635
NOX;CPA_J67;FINUBP;DOM;THS_T;EU27;12.01;10.13;10.141;9.696;9.284;9.7;11.125;11.635
NOX;CPA_J67;FINUBP;WORLD;T;EU27;14727;11981;12180;11339;10776;11182;12829;13425
NOX;CPA_J67;FINUBP;WORLD;THS_T;EU27;14.727;11.981;12.18;11.339;10.776;11.182;12.829;13.425
NOX;CPA_J67;P3;DOM;T;EU27;3980;4973;4773;4608;4591;4736;5789;6007
NOX;CPA_J67;P3;DOM;THS_T;EU27;3.98;4.973;4.773;4.608;4.591;4.736;5.789;6.007
NOX;CPA_J67;P3;WORLD;T;EU27;4770;5833;5686;5341;5287;5441;6671;6920
NOX;CPA_J67;P3;WORLD;THS_T;EU27;4.77;5.833;5.686;5.341;5.287;5.441;6.671;6.92
NOX;CPA_J67;P3_P5;WORLD;T;EU27;4798;5846;5691;5345;5291;5445;6673;6924
NOX;CPA_J67;P3_P5;WORLD;THS_T;EU27;4.798;5.846;5.691;5.345;5.291;5.445;6.673;6.924
NOX;CPA_J67;P3_S13;DOM;T;EU27;0;0;0;0;:;:;:;: 
NOX;CPA_J67;P3_S13;DOM;THS_T;EU27;0;0;0;0;:;:;:;: 
NOX;CPA_J67;P3_S13;WORLD;T;EU27;0;0;0;0;:;:;:;: 
NOX;CPA_J67;P3_S13;WORLD;THS_T;EU27;0;0;0;0;:;:;:;: 
NOX;CPA_J67;P3_S14;DOM;T;EU27;3979;4972;4772;4608;4591;4736;5789;6007
NOX;CPA_J67;P3_S14;DOM;THS_T;EU27;3.979;4.972;4.772;4.608;4.591;4.736;5.789;6.007
NOX;CPA_J67;P3_S14;WORLD;T;EU27;4770;5832;5686;5340;5287;5441;6671;6920
NOX;CPA_J67;P3_S14;WORLD;THS_T;EU27;4.77;5.832;5.686;5.34;5.287;5.441;6.671;6.92
NOX;CPA_J67;P5;DOM;T;EU27;22;11;4;4;3;4;2;3
NOX;CPA_J67;P5;DOM;THS_T;EU27;0.022;0.011;0.004;0.004;0.003;0.004;0.002;0.003
NOX;CPA_J67;P5;WORLD;T;EU27;27;13;5;4;4;5;3;4
NOX;CPA_J67;P5;WORLD;THS_T;EU27;0.027;0.013;0.005;0.004;0.004;0.005;0.003;0.004
NOX;CPA_J67;P51;DOM;T;EU27;14;4;4;4;3;4;4;3
NOX;CPA_J67;P51;DOM;THS_T;EU27;0.014;0.004;0.004;0.004;0.003;0.004;0.004;0.003
NOX;CPA_J67;P51;WORLD;T;EU27;17;4;5;5;4;5;4;3
NOX;CPA_J67;P51;WORLD;THS_T;EU27;0.017;0.004;0.005;0.005;0.004;0.005;0.004;0.003
NOX;CPA_J67;P52;DOM;T;EU27;9;8;0;0;0;0;-1;0
NOX;CPA_J67;P52;DOM;THS_T;EU27;0.009;0.008;0;0;0;0;-0.001;0
NOX;CPA_J67;P52;WORLD;T;EU27;10;9;0;0;0;0;-2;1
NOX;CPA_J67;P52;WORLD;THS_T;EU27;0.01;0.009;0;0;0;0;-0.002;0.001
NOX;CPA_J67;P52_P53;DOM;T;EU27;9;8;0;0;0;0;-1;0
NOX;CPA_J67;P52_P53;DOM;THS_T;EU27;0.009;0.008;0;0;0;0;-0.001;0
NOX;CPA_J67;P52_P53;WORLD;T;EU27;10;9;0;0;0;0;-2;1
NOX;CPA_J67;P52_P53;WORLD;THS_T;EU27;0.01;0.009;0;0;0;0;-0.002;0.001
NOX;CPA_J67;P6;DOM;T;EU27;8008;5146;5364;5084;4689;4960;5334;5624
NOX;CPA_J67;P6;DOM;THS_T;EU27;8.008;5.146;5.364;5.084;4.689;4.96;5.334;5.624
NOX;CPA_J67;P6;WORLD;T;EU27;9930;6135;6489;5994;5485;5736;6155;6501
NOX;CPA_J67;P6;WORLD;THS_T;EU27;9.93;6.135;6.489;5.994;5.485;5.736;6.155;6.501
NOX;CPA_J67;P6_X_P7;WORLD;T;EU27;7379;4724;5046;4797;3917;4022;4534;4895
NOX;CPA_J67;P6_X_P7;WORLD;THS_T;EU27;7.379;4.724;5.046;4.797;3.917;4.022;4.534;4.895
NOX;CPA_J67;P7;ROW;T;EU27;-2550;-1411;-1443;-1197;-1568;-1714;-1621;-1606
NOX;CPA_J67;P7;ROW;THS_T;EU27;-2.55;-1.411;-1.443;-1.197;-1.568;-1.714;-1.621;-1.606
NOX;CPA_K70;FINUBP;DOM;T;EU27;241408;270303;276909;275634;279727;281250;293189;300936
NOX;CPA_K70;FINUBP;DOM;THS_T;EU27;241.408;270.303;276.909;275.634;279.727;281.25;293.189;300.936
NOX;CPA_K70;FINUBP;WORLD;T;EU27;274327;303449;310766;304075;309468;309821;324421;332257
NOX;CPA_K70;FINUBP;WORLD;THS_T;EU27;274.327;303.449;310.766;304.075;309.468;309.821;324.421;332.257
NOX;CPA_K70;P3;DOM;T;EU27;225409;252695;260033;259458;263680;265110;277313;285025
NOX;CPA_K70;P3;DOM;THS_T;EU27;225.409;252.695;260.033;259.458;263.68;265.11;277.313;285.025
NOX;CPA_K70;P3;WORLD;T;EU27;256148;283684;291828;286229;291716;292041;306856;314690
NOX;CPA_K70;P3;WORLD;THS_T;EU27;256.148;283.684;291.828;286.229;291.716;292.041;306.856;314.69
NOX;CPA_K70;P3_P5;WORLD;T;EU27;273867;303006;310340;303661;308789;309157;323744;331621
NOX;CPA_K70;P3_P5;WORLD;THS_T;EU27;273.867;303.006;310.34;303.661;308.789;309.157;323.744;331.621
NOX;CPA_K70;P3_S13;DOM;T;EU27;3749;4262;4124;4217;4307;4427;4451;4534
NOX;CPA_K70;P3_S13;DOM;THS_T;EU27;3.749;4.262;4.124;4.217;4.307;4.427;4.451;4.534
NOX;CPA_K70;P3_S13;WORLD;T;EU27;4258;4784;4628;4652;4765;4876;4925;5005
NOX;CPA_K70;P3_S13;WORLD;THS_T;EU27;4.258;4.784;4.628;4.652;4.765;4.876;4.925;5.005
NOX;CPA_K70;P3_S14;DOM;T;EU27;221583;248358;255847;255181;259306;260615;272794;280425
NOX;CPA_K70;P3_S14;DOM;THS_T;EU27;221.583;248.358;255.847;255.181;259.306;260.615;272.794;280.425
NOX;CPA_K70;P3_S14;WORLD;T;EU27;251802;278814;287130;281511;286876;287090;301855;309611
NOX;CPA_K70;P3_S14;WORLD;THS_T;EU27;251.802;278.814;287.13;281.511;286.876;287.09;301.855;309.611
NOX;CPA_K70;P3_S15;DOM;T;EU27;77;76;62;60;67;68;68;67
NOX;CPA_K70;P3_S15;DOM;THS_T;EU27;0.077;0.076;0.062;0.06;0.067;0.068;0.068;0.067
NOX;CPA_K70;P3_S15;WORLD;T;EU27;88;85;69;66;74;75;75;74
NOX;CPA_K70;P3_S15;WORLD;THS_T;EU27;0.088;0.085;0.069;0.066;0.074;0.075;0.075;0.074
NOX;CPA_K70;P5;DOM;T;EU27;15594;17213;16496;15801;15433;15538;15263;15335
NOX;CPA_K70;P5;DOM;THS_T;EU27;15.594;17.213;16.496;15.801;15.433;15.538;15.263;15.335
NOX;CPA_K70;P5;WORLD;T;EU27;17718;19322;18512;17432;17073;17116;16888;16931
NOX;CPA_K70;P5;WORLD;THS_T;EU27;17.718;19.322;18.512;17.432;17.073;17.116;16.888;16.931
NOX;CPA_K70;P51;DOM;T;EU27;15529;17174;16455;15793;15439;15535;15271;15325
NOX;CPA_K70;P51;DOM;THS_T;EU27;15.529;17.174;16.455;15.793;15.439;15.535;15.271;15.325
NOX;CPA_K70;P51;WORLD;T;EU27;17644;19278;18466;17422;17080;17113;16897;16921
NOX;CPA_K70;P51;WORLD;THS_T;EU27;17.644;19.278;18.466;17.422;17.08;17.113;16.897;16.921
NOX;CPA_K70;P52;DOM;T;EU27;65;39;41;8;-6;2;-8;9
NOX;CPA_K70;P52;DOM;THS_T;EU27;0.065;0.039;0.041;0.008;-0.006;0.002;-0.008;0.009
NOX;CPA_K70;P52;WORLD;T;EU27;74;44;46;10;-6;2;-9;10
NOX;CPA_K70;P52;WORLD;THS_T;EU27;0.074;0.044;0.046;0.01;-0.006;0.002;-0.009;0.01
NOX;CPA_K70;P52_P53;DOM;T;EU27;65;39;41;8;-6;2;-8;9
NOX;CPA_K70;P52_P53;DOM;THS_T;EU27;0.065;0.039;0.041;0.008;-0.006;0.002;-0.008;0.009
NOX;CPA_K70;P52_P53;WORLD;T;EU27;74;44;46;10;-6;2;-9;10
NOX;CPA_K70;P52_P53;WORLD;THS_T;EU27;0.074;0.044;0.046;0.01;-0.006;0.002;-0.009;0.01
NOX;CPA_K70;P6;DOM;T;EU27;405;395;379;375;613;603;612;576
NOX;CPA_K70;P6;DOM;THS_T;EU27;0.405;0.395;0.379;0.375;0.613;0.603;0.612;0.576
NOX;CPA_K70;P6;WORLD;T;EU27;460;443;426;414;678;664;677;636
NOX;CPA_K70;P6;WORLD;THS_T;EU27;0.46;0.443;0.426;0.414;0.678;0.664;0.677;0.636
NOX;CPA_K70;P6_X_P7;WORLD;T;EU27;-535;-502;-510;-440;-613;-688;-947;-778
NOX;CPA_K70;P6_X_P7;WORLD;THS_T;EU27;-0.535;-0.502;-0.51;-0.44;-0.613;-0.688;-0.947;-0.778
NOX;CPA_K70;P7;ROW;T;EU27;-995;-945;-935;-854;-1291;-1352;-1625;-1414
NOX;CPA_K70;P7;ROW;THS_T;EU27;-0.995;-0.945;-0.935;-0.854;-1.291;-1.352;-1.625;-1.414
NOX;CPA_K71;FINUBP;DOM;T;EU27;29506;31565;29787;29138;28410;31036;33579;35822
NOX;CPA_K71;FINUBP;DOM;THS_T;EU27;29.506;31.565;29.787;29.138;28.41;31.036;33.579;35.822
NOX;CPA_K71;FINUBP;WORLD;T;EU27;33486;34803;32907;31558;30699;33469;36368;38610
NOX;CPA_K71;FINUBP;WORLD;THS_T;EU27;33.486;34.803;32.907;31.558;30.699;33.469;36.368;38.61
NOX;CPA_K71;P3;DOM;T;EU27;23572;28280;26940;26697;26212;28821;31215;34173
NOX;CPA_K71;P3;DOM;THS_T;EU27;23.572;28.28;26.94;26.697;26.212;28.821;31.215;34.173
NOX;CPA_K71;P3;WORLD;T;EU27;26418;31130;29644;28866;28296;31063;33790;36837
NOX;CPA_K71;P3;WORLD;THS_T;EU27;26.418;31.13;29.644;28.866;28.296;31.063;33.79;36.837
NOX;CPA_K71;P3_P5;WORLD;T;EU27;26420;31183;29694;28913;28339;31102;33813;36916
NOX;CPA_K71;P3_P5;WORLD;THS_T;EU27;26.42;31.183;29.694;28.913;28.339;31.102;33.813;36.916
NOX;CPA_K71;P3_S13;DOM;T;EU27;68;70;73;73;78;76;80;82
NOX;CPA_K71;P3_S13;DOM;THS_T;EU27;0.068;0.07;0.073;0.073;0.078;0.076;0.08;0.082
NOX;CPA_K71;P3_S13;WORLD;T;EU27;75;76;80;78;83;81;86;87
NOX;CPA_K71;P3_S13;WORLD;THS_T;EU27;0.075;0.076;0.08;0.078;0.083;0.081;0.086;0.087
NOX;CPA_K71;P3_S14;DOM;T;EU27;23504;28210;26867;26550;26135;28744;31135;34091
NOX;CPA_K71;P3_S14;DOM;THS_T;EU27;23.504;28.21;26.867;26.55;26.135;28.744;31.135;34.091
NOX;CPA_K71;P3_S14;WORLD;T;EU27;26344;31054;29564;28706;28213;30982;33704;36749
NOX;CPA_K71;P3_S14;WORLD;THS_T;EU27;26.344;31.054;29.564;28.706;28.213;30.982;33.704;36.749
NOX;CPA_K71;P3_S15;DOM;T;EU27;0;:;0;74;:;:;:;: 
NOX;CPA_K71;P3_S15;DOM;THS_T;EU27;0;:;0;0.074;:;:;:;: 
NOX;CPA_K71;P3_S15;WORLD;T;EU27;0;:;0;82;:;:;:;: 
NOX;CPA_K71;P3_S15;WORLD;THS_T;EU27;0;:;0;0.082;:;:;:;: 
NOX;CPA_K71;P5;DOM;T;EU27;2;48;45;43;40;35;22;73
NOX;CPA_K71;P5;DOM;THS_T;EU27;0.002;0.048;0.045;0.043;0.04;0.035;0.022;0.073
NOX;CPA_K71;P5;WORLD;T;EU27;2;53;50;47;43;38;24;79
NOX;CPA_K71;P5;WORLD;THS_T;EU27;0.002;0.053;0.05;0.047;0.043;0.038;0.024;0.079
NOX;CPA_K71;P51;DOM;T;EU27;1;:;:;:;:;2;3;11
NOX;CPA_K71;P51;DOM;THS_T;EU27;0.001;:;:;:;:;0.002;0.003;0.011
NOX;CPA_K71;P51;WORLD;T;EU27;1;:;:;:;:;3;4;13
NOX;CPA_K71;P51;WORLD;THS_T;EU27;0.001;:;:;:;:;0.003;0.004;0.013
NOX;CPA_K71;P52;DOM;T;EU27;1;48;45;43;40;33;19;61
NOX;CPA_K71;P52;DOM;THS_T;EU27;0.001;0.048;0.045;0.043;0.04;0.033;0.019;0.061
NOX;CPA_K71;P52;WORLD;T;EU27;1;53;50;47;43;36;20;66
NOX;CPA_K71;P52;WORLD;THS_T;EU27;0.001;0.053;0.05;0.047;0.043;0.036;0.02;0.066
NOX;CPA_K71;P52_P53;DOM;T;EU27;1;48;45;43;40;33;19;61
NOX;CPA_K71;P52_P53;DOM;THS_T;EU27;0.001;0.048;0.045;0.043;0.04;0.033;0.019;0.061
NOX;CPA_K71;P52_P53;WORLD;T;EU27;1;53;50;47;43;36;20;66
NOX;CPA_K71;P52_P53;WORLD;THS_T;EU27;0.001;0.053;0.05;0.047;0.043;0.036;0.02;0.066
NOX;CPA_K71;P6;DOM;T;EU27;5932;3238;2801;2397;2159;2180;2343;1577
NOX;CPA_K71;P6;DOM;THS_T;EU27;5.932;3.238;2.801;2.397;2.159;2.18;2.343;1.577
NOX;CPA_K71;P6;WORLD;T;EU27;7065;3619;3213;2645;2360;2367;2555;1694
NOX;CPA_K71;P6;WORLD;THS_T;EU27;7.065;3.619;3.213;2.645;2.36;2.367;2.555;1.694
NOX;CPA_K71;P6_X_P7;WORLD;T;EU27;527;-982;-1395;-1117;-1601;-1924;-2136;-2150
NOX;CPA_K71;P6_X_P7;WORLD;THS_T;EU27;0.527;-0.982;-1.395;-1.117;-1.601;-1.924;-2.136;-2.15
NOX;CPA_K71;P7;ROW;T;EU27;-6538;-4601;-4608;-3762;-3960;-4291;-4690;-3844
NOX;CPA_K71;P7;ROW;THS_T;EU27;-6.538;-4.601;-4.608;-3.762;-3.96;-4.291;-4.69;-3.844
NOX;CPA_K72;FINUBP;DOM;T;EU27;64426;50906;50475;49573;47925;49441;53756;53901
NOX;CPA_K72;FINUBP;DOM;THS_T;EU27;64.426;50.906;50.475;49.573;47.925;49.441;53.756;53.901
NOX;CPA_K72;FINUBP;WORLD;T;EU27;79244;61958;61806;58763;56853;58403;63955;63956
NOX;CPA_K72;FINUBP;WORLD;THS_T;EU27;79.244;61.958;61.806;58.763;56.853;58.403;63.955;63.956
NOX;CPA_K72;P3;DOM;T;EU27;1786;1621;1663;1685;1672;1695;1797;1679
NOX;CPA_K72;P3;DOM;THS_T;EU27;1.786;1.621;1.663;1.685;1.672;1.695;1.797;1.679
NOX;CPA_K72;P3;WORLD;T;EU27;2216;2010;2064;2024;2017;2032;2163;2005
NOX;CPA_K72;P3;WORLD;THS_T;EU27;2.216;2.01;2.064;2.024;2.017;2.032;2.163;2.005
NOX;CPA_K72;P3_P5;WORLD;T;EU27;68916;52906;53175;50733;48972;50761;56250;56802
NOX;CPA_K72;P3_P5;WORLD;THS_T;EU27;68.916;52.906;53.175;50.733;48.972;50.761;56.25;56.802
NOX;CPA_K72;P3_S13;DOM;T;EU27;39;28;28;25;24;20;22;20
NOX;CPA_K72;P3_S13;DOM;THS_T;EU27;0.039;0.028;0.028;0.025;0.024;0.02;0.022;0.02
NOX;CPA_K72;P3_S13;WORLD;T;EU27;49;35;35;30;29;24;28;24
NOX;CPA_K72;P3_S13;WORLD;THS_T;EU27;0.049;0.035;0.035;0.03;0.029;0.024;0.028;0.024
NOX;CPA_K72;P3_S14;DOM;T;EU27;1747;1594;1635;1660;1648;1675;1775;1659
NOX;CPA_K72;P3_S14;DOM;THS_T;EU27;1.747;1.594;1.635;1.66;1.648;1.675;1.775;1.659
NOX;CPA_K72;P3_S14;WORLD;T;EU27;2167;1975;2029;1994;1987;2008;2136;1980
NOX;CPA_K72;P3_S14;WORLD;THS_T;EU27;2.167;1.975;2.029;1.994;1.987;2.008;2.136;1.98
NOX;CPA_K72;P3_S15;DOM;T;EU27;0;0;0;:;:;:;:;: 
NOX;CPA_K72;P3_S15;DOM;THS_T;EU27;0;0;0;:;:;:;:;: 
NOX;CPA_K72;P3_S15;WORLD;T;EU27;0;0;0;:;:;:;:;: 
NOX;CPA_K72;P3_S15;WORLD;THS_T;EU27;0;0;0;:;:;:;:;: 
NOX;CPA_K72;P5;DOM;T;EU27;54156;41767;41680;41061;39551;41205;45428;46114
NOX;CPA_K72;P5;DOM;THS_T;EU27;54.156;41.767;41.68;41.061;39.551;41.205;45.428;46.114
NOX;CPA_K72;P5;WORLD;T;EU27;66700;50896;51112;48709;46956;48729;54086;54797
NOX;CPA_K72;P5;WORLD;THS_T;EU27;66.7;50.896;51.112;48.709;46.956;48.729;54.086;54.797
NOX;CPA_K72;P51;DOM;T;EU27;54085;41555;41492;40834;39407;41044;45185;45926
NOX;CPA_K72;P51;DOM;THS_T;EU27;54.085;41.555;41.492;40.834;39.407;41.044;45.185;45.926
NOX;CPA_K72;P51;WORLD;T;EU27;66614;50640;50882;48440;46786;48541;53801;54576
NOX;CPA_K72;P51;WORLD;THS_T;EU27;66.614;50.64;50.882;48.44;46.786;48.541;53.801;54.576
NOX;CPA_K72;P52;DOM;T;EU27;70;212;188;228;144;161;243;188
NOX;CPA_K72;P52;DOM;THS_T;EU27;0.07;0.212;0.188;0.228;0.144;0.161;0.243;0.188
NOX;CPA_K72;P52;WORLD;T;EU27;86;256;229;268;170;189;285;221
NOX;CPA_K72;P52;WORLD;THS_T;EU27;0.086;0.256;0.229;0.268;0.17;0.189;0.285;0.221
NOX;CPA_K72;P52_P53;DOM;T;EU27;70;212;188;228;144;161;243;188
NOX;CPA_K72;P52_P53;DOM;THS_T;EU27;0.07;0.212;0.188;0.228;0.144;0.161;0.243;0.188
NOX;CPA_K72;P52_P53;WORLD;T;EU27;86;256;229;268;170;189;285;221
NOX;CPA_K72;P52_P53;WORLD;THS_T;EU27;0.086;0.256;0.229;0.268;0.17;0.189;0.285;0.221
NOX;CPA_K72;P6;DOM;T;EU27;8484;7517;7131;6828;6702;6541;6531;6108
NOX;CPA_K72;P6;DOM;THS_T;EU27;8.484;7.517;7.131;6.828;6.702;6.541;6.531;6.108
NOX;CPA_K72;P6;WORLD;T;EU27;10328;9053;8631;8030;7880;7642;7706;7154
NOX;CPA_K72;P6;WORLD;THS_T;EU27;10.328;9.053;8.631;8.03;7.88;7.642;7.706;7.154
NOX;CPA_K72;P6_X_P7;WORLD;T;EU27;5102;4741;4348;4077;3792;3456;3071;2915
NOX;CPA_K72;P6_X_P7;WORLD;THS_T;EU27;5.102;4.741;4.348;4.077;3.792;3.456;3.071;2.915
NOX;CPA_K72;P7;ROW;T;EU27;-5226;-4312;-4283;-3953;-4088;-4186;-4634;-4240
NOX;CPA_K72;P7;ROW;THS_T;EU27;-5.226;-4.312;-4.283;-3.953;-4.088;-4.186;-4.634;-4.24
NOX;CPA_K73;FINUBP;DOM;T;EU27;33798;34377;34798;32467;32437;31874;32292;32420
NOX;CPA_K73;FINUBP;DOM;THS_T;EU27;33.798;34.377;34.798;32.467;32.437;31.874;32.292;32.42
NOX;CPA_K73;FINUBP;WORLD;T;EU27;42742;42890;43032;39541;39683;39040;40014;39437
NOX;CPA_K73;FINUBP;WORLD;THS_T;EU27;42.742;42.89;43.032;39.541;39.683;39.04;40.014;39.437
NOX;CPA_K73;P3;DOM;T;EU27;21597;21462;22670;22108;22411;21128;21887;21376
NOX;CPA_K73;P3;DOM;THS_T;EU27;21.597;21.462;22.67;22.108;22.411;21.128;21.887;21.376
NOX;CPA_K73;P3;WORLD;T;EU27;27085;26582;27964;26680;27149;25684;26897;25961
NOX;CPA_K73;P3;WORLD;THS_T;EU27;27.085;26.582;27.964;26.68;27.149;25.684;26.897;25.961
NOX;CPA_K73;P3_P5;WORLD;T;EU27;27237;29551;30528;29166;29521;27961;29228;28506
NOX;CPA_K73;P3_P5;WORLD;THS_T;EU27;27.237;29.551;30.528;29.166;29.521;27.961;29.228;28.506
NOX;CPA_K73;P3_S13;DOM;T;EU27;18889;18754;19848;19277;19534;18288;19077;18490
NOX;CPA_K73;P3_S13;DOM;THS_T;EU27;18.889;18.754;19.848;19.277;19.534;18.288;19.077;18.49
NOX;CPA_K73;P3_S13;WORLD;T;EU27;23714;23257;24509;23282;23681;22259;23468;22480
NOX;CPA_K73;P3_S13;WORLD;THS_T;EU27;23.714;23.257;24.509;23.282;23.681;22.259;23.468;22.48
NOX;CPA_K73;P3_S14;DOM;T;EU27;304;277;294;329;314;334;345;357
NOX;CPA_K73;P3_S14;DOM;THS_T;EU27;0.304;0.277;0.294;0.329;0.314;0.334;0.345;0.357
NOX;CPA_K73;P3_S14;WORLD;T;EU27;395;355;365;415;399;427;448;442
NOX;CPA_K73;P3_S14;WORLD;THS_T;EU27;0.395;0.355;0.365;0.415;0.399;0.427;0.448;0.442
NOX;CPA_K73;P3_S15;DOM;T;EU27;2404;2431;2529;2503;2564;2507;2466;2529
NOX;CPA_K73;P3_S15;DOM;THS_T;EU27;2.404;2.431;2.529;2.503;2.564;2.507;2.466;2.529
NOX;CPA_K73;P3_S15;WORLD;T;EU27;2977;2970;3090;2983;3069;2998;2981;3038
NOX;CPA_K73;P3_S15;WORLD;THS_T;EU27;2.977;2.97;3.09;2.983;3.069;2.998;2.981;3.038
NOX;CPA_K73;P5;DOM;T;EU27;112;2314;2073;1970;1861;1774;1794;2050
NOX;CPA_K73;P5;DOM;THS_T;EU27;0.112;2.314;2.073;1.97;1.861;1.774;1.794;2.05
NOX;CPA_K73;P5;WORLD;T;EU27;151;2969;2564;2486;2372;2277;2331;2545
NOX;CPA_K73;P5;WORLD;THS_T;EU27;0.151;2.969;2.564;2.486;2.372;2.277;2.331;2.545
NOX;CPA_K73;P51;DOM;T;EU27;57;2179;2066;1844;1835;1761;1747;2052
NOX;CPA_K73;P51;DOM;THS_T;EU27;0.057;2.179;2.066;1.844;1.835;1.761;1.747;2.052
NOX;CPA_K73;P51;WORLD;T;EU27;78;2797;2554;2329;2339;2261;2273;2549
NOX;CPA_K73;P51;WORLD;THS_T;EU27;0.078;2.797;2.554;2.329;2.339;2.261;2.273;2.549
NOX;CPA_K73;P52;DOM;T;EU27;55;135;7;126;27;12;46;-2
NOX;CPA_K73;P52;DOM;THS_T;EU27;0.055;0.135;0.007;0.126;0.027;0.012;0.046;-0.002
NOX;CPA_K73;P52;WORLD;T;EU27;73;172;10;157;33;15;59;-4
NOX;CPA_K73;P52;WORLD;THS_T;EU27;0.073;0.172;0.01;0.157;0.033;0.015;0.059;-0.004
NOX;CPA_K73;P52_P53;DOM;T;EU27;55;135;7;126;27;12;46;-2
NOX;CPA_K73;P52_P53;DOM;THS_T;EU27;0.055;0.135;0.007;0.126;0.027;0.012;0.046;-0.002
NOX;CPA_K73;P52_P53;WORLD;T;EU27;73;172;10;157;33;15;59;-4
NOX;CPA_K73;P52_P53;WORLD;THS_T;EU27;0.073;0.172;0.01;0.157;0.033;0.015;0.059;-0.004
NOX;CPA_K73;P6;DOM;T;EU27;12090;10601;10055;8388;8164;8972;8611;8994
NOX;CPA_K73;P6;DOM;THS_T;EU27;12.09;10.601;10.055;8.388;8.164;8.972;8.611;8.994
NOX;CPA_K73;P6;WORLD;T;EU27;15506;13339;12504;10375;10162;11079;10786;10931
NOX;CPA_K73;P6;WORLD;THS_T;EU27;15.506;13.339;12.504;10.375;10.162;11.079;10.786;10.931
NOX;CPA_K73;P6_X_P7;WORLD;T;EU27;5934;5251;3167;3001;2799;3015;2631;3147
NOX;CPA_K73;P6_X_P7;WORLD;THS_T;EU27;5.934;5.251;3.167;3.001;2.799;3.015;2.631;3.147
